寺本,たかお,新潟県,十日町市,A,プラモデル,瞑想,ファッション,フットサル（サッカー）,書道（習字）
白石,俊二,新潟県,上越市,O,パン作り,外国語（中国語・フランス語・英会話）,チェス,スポーツ観戦,カメラ
木村,扶樹,茨城県,下妻市,O,インテリア,インスタ,瞑想,ブログ,プラモデル
大河内,小雁,兵庫県,加東市,A,彫刻,バイク,スポーツ観戦,プラモデル,競馬
田川,禄郎,山梨県,南アルプス市,A,燻製づくり,Twitter,バスケットボール,切り絵,DIY
井口,寿々花,京都府,京丹後市,O,ガーデニング（園芸）,パワースポット巡り,アニメ,スカッシュ,ラジオ
小関,妃里,新潟県,上越市,O,観葉植物,食べ歩き,競馬,DIY,グルメ
大島,早織,広島県,呉市,O,アクアリウム,野菜ソムリエ,動物園巡り,スカッシュ,テレビゲーム
関根,寿々花,長崎県,長崎市,B,食べ歩き,ダンス,プログラミング,彫刻,ジャズ
森山,真一,長崎県,壱岐市,A,ワイン,グルメ,博物館巡り,パワースポット巡り,将棋
桜井,明宏,京都府,亀岡市,O,利き酒,バー巡り,ガーデニング（園芸）,ヨガ,コスプレ
春日,栄一,富山県,富山市,B,グルメ,ジャズ,食べ歩き,映画鑑賞,ガーデニング（園芸）
坂野,由樹,新潟県,上越市,O,ラーメン,ダンス,ワイン,俳句・川柳,イラスト
吉本,はじめ,広島県,三次市,A,外国語（中国語・フランス語・英会話）,テレビゲーム,離島巡り,観葉植物,ダーツ
森山,愛,茨城県,常陸大宮市,AB,プログラミング,漫画,アクアリウム,釣り,アロマテラピー
新垣,佑,岩手県,気仙郡住田町,O,カメラ,スカッシュ,釣り,ルービックキューブ,水族館巡り
吉原,信吾,北海道,中川郡美深町,O,マジック,パン作り,ワイン,サバゲー,美術館巡り
臼井,祐基,静岡県,沼津市,B,占い,ラジオ,温泉巡り,バスケットボール,Twitter
矢口,勇,新潟県,上越市,O,天体観測,カフェ巡り,野菜ソムリエ,音楽ライブ,パワースポット巡り
浜崎,薫,熊本県,玉名郡和水町,O,野菜ソムリエ,アイドル,プラモデル,ダーツ,スマホゲーム
石井,ヒロ,宮城県,大崎市,O,タイピング,ルービックキューブ,ペット,ランニング（ジョギング）,DIY
河田,隼士,愛知県,名古屋市瑞穂区,O,カービング,燻製づくり,パワースポット巡り,カービング,料理
磯部,俊介,愛媛県,松山市,A,ドライブ,野菜ソムリエ,デッサン,クロスバイク,スカッシュ
石原,春樹,岡山県,高梁市,B,バイク,トレーディングカードゲーム,クロスバイク,パワースポット巡り,アクアリウム
石原,たまき,北海道,瀬棚郡今金町,AB,クロスバイク,切り絵,似顔絵,折り紙,カメラ
中園,はるか,岡山県,総社市,A,折り紙,カラーセラピー,彫刻,バレーボール,バー巡り
玉井,一代,福井県,大野市,O,切り絵,ドライブ,歌舞伎,スポーツ観戦,ボランティア
藤山,隆,埼玉県,吉川市,B,似顔絵,インテリア,アクアリウム,インテリア,キャンプ
米沢,紗季,兵庫県,篠山市,B,デッサン,ボルダリング,天体観測,バー巡り,俳句・川柳
成海,桃子,千葉県,千葉市中央区,B,書道（習字）,瞑想,映画鑑賞,コスプレ,バー巡り
田淵,洋介,新潟県,上越市,O,サバゲー,クロスバイク,ヨガ,映画鑑賞,バレーボール
伊沢,鉄洋,大分県,竹田市,AB,漫画,音楽ライブ,ビリヤード,洞窟探索,ボードゲーム
上杉,丈雄,兵庫県,相生市,A,ラジオ,ボルダリング,トランプ,グルメ,筋トレ
福田,良介,北海道,岩見沢市,A,競馬,俳句・川柳,トレーディングカードゲーム,外国語（中国語・フランス語・英会話）,登山
久保田,圭,茨城県,水戸市,A,ペット,スポーツ観戦,洞窟探索,カフェ巡り,ヨガ
小泉,由美子,群馬県,北群馬郡吉岡町,AB,掃除,キックボクシング,ラーメン,釣り,ネットサーフィン
海野,知世,宮崎県,東諸県郡国富町,O,コスプレ,アクアリウム,切り絵,洞窟探索,俳句・川柳
戸田,恵望子,新潟県,村上市,A,ドローン,料理,似顔絵,イラスト,キャンプ
長谷部,さとみ,石川県,加賀市,O,ファッション,外国語（中国語・フランス語・英会話）,アクアリウム,サバゲー,プログラミング
吉沢,高史,石川県,輪島市,A,パチンコ,スポーツ観戦,ガーデニング（園芸）,登山,ボランティア
西原,和之,大阪府,摂津市,O,インスタ,プログラミング,トライアスロン,デッサン,カービング
植木,優,新潟県,南魚沼市,O,Twitter,ビリヤード,折り紙,将棋,映画鑑賞
池内,ひろ子,宮城県,石巻市,A,アイドル,アクアリウム,カフェ巡り,美術館巡り,タイピング
上野,高史,群馬県,伊勢崎市,B,ボランティア,料理,映画鑑賞,水族館巡り,クロスバイク
谷口,晃司,山梨県,笛吹市,O,ネットサーフィン,バー巡り,観葉植物,トレーディングカードゲーム,バー巡り
小松,めぐみ,栃木県,小山市,O,音楽ライブ,瞑想,アニメ,サバゲー,離島巡り
菅井,隼士,長崎県,島原市,A,カラオケ,料理,占い,チェス,サーフィン
今田,広司,石川県,珠洲市,A,ジャズ,書道（習字）,折り紙,釣り,野菜ソムリエ
目黒,一代,青森県,三沢市,B,楽器演奏,ダンス,スカッシュ,ドライブ,アロマテラピー
奥,綾女,富山県,南砺市,B,映画鑑賞,バイク,ゴルフ,トレーディングカードゲーム,グルメ
大森,菊生,兵庫県,たつの市,AB,アニメ,占い,食べ歩き,テレビゲーム,食べ歩き
栗林,太朗,山口県,長門市,O,歌舞伎,ファッション,トランプ,Twitter,バレーボール
山形,大五郎,静岡県,静岡市清水区,B,天体観測,グルメ,外国語（中国語・フランス語・英会話）,チェス,ジャズ
中,あさみ,愛知県,岩倉市,O,筋トレ,楽器演奏,食べ歩き,俳句・川柳,競馬
葛西,右京,青森県,三戸郡田子町,O,瞑想,散歩,キャンプ,Twitter,ヨガ
富田,雅功,長野県,上水内郡信濃町,A,ヨガ,料理,スカッシュ,トレーディングカードゲーム,離島巡り
松下,玲那,兵庫県,姫路市,O,カラーセラピー,イラスト,プラモデル,瞑想,野菜ソムリエ
柴田,京子,鹿児島県,鹿児島市,A,アロマテラピー,プラモデル,イラスト,ワイン,スマホゲーム
乾,美佐,千葉県,君津市,O,温泉巡り,ビリヤード,海,ボランティア,キャンプ
榊原,咲,京都府,京都市東山区,A,美術館巡り,DIY,タイピング,ヨガ,トライアスロン
倉持,勇,愛媛県,今治市,A,博物館巡り,DIY,クロスバイク,インテリア,ドローン
寺沢,マサカズ,和歌山県,岩出市,O,動物園巡り,タイピング,野菜ソムリエ,楽器演奏,野球
及川,涼,鹿児島県,薩摩川内市,B,水族館巡り,アニメ,インスタ,水族館巡り,イラスト
及川,未華子,愛知県,江南市,B,バー巡り,パチンコ,バイク,DIY,散歩
多部,さやか,岐阜県,瑞穂市,A,寺巡り,カラオケ,マジック,ランニング（ジョギング）,筋トレ
美輪,玲那,京都府,京都市南区,A,パワースポット巡り,インテリア,瞑想,ファッション,美術館巡り
外山,麻由子,新潟県,北蒲原郡聖籠町,A,カフェ巡り,ダーツ,ドライブ,ペット,観葉植物
福永,サダヲ,京都府,京丹後市,B,離島巡り,ガーデニング（園芸）,イラスト,アクアリウム,ペット
竹内,浩太郎,北海道,広尾郡広尾町,A,ランニング（ジョギング）,切り絵,カメラ,切り絵,デッサン
西沢,小百合,茨城県,小美玉市,B,キックボクシング,テレビゲーム,プラモデル,スマホゲーム,カメラ
甲斐,ジローラモ,岡山県,総社市,AB,ゴルフ,トランプ,グルメ,映画鑑賞,野球
釈,人志,兵庫県,たつの市,A,ボルダリング,ブログ,温泉巡り,食べ歩き,バレーボール
坂上,友也,広島県,廿日市市,A,ダーツ,筋トレ,瞑想,燻製づくり,釣り
長田,莉緒,青森県,三戸郡五戸町,B,サーフィン,博物館巡り,野球,燻製づくり,将棋
成瀬,遥,福井県,敦賀市,O,ダンス,ルービックキューブ,パン作り,トランプ,瞑想
細川,美優,新潟県,阿賀野市,A,トライアスロン,サーフィン,ダンス,インスタ,囲碁
佐々木,建,福井県,勝山市,A,野球,ペット,似顔絵,アクアリウム,タイピング
長沢,花緑,千葉県,四街道市,O,フットサル（サッカー）,アクアリウム,利き酒,パン作り,トレーディングカードゲーム
長井,寿明,福島県,伊達市,A,バスケットボール,アクアリウム,クロスバイク,ビリヤード,音楽ライブ
中西,敏也,鳥取県,西伯郡大山町,O,バレーボール,利き酒,パワースポット巡り,カラーセラピー,将棋
上村,精児,岐阜県,羽島市,O,スカッシュ,カラーセラピー,ドローン,歌舞伎,グルメ
織田,マサカズ,京都府,舞鶴市,A,スポーツ観戦,ダーツ,将棋,サバゲー,サーフィン
伊沢,兼,石川県,金沢市,A,ビリヤード,温泉巡り,ラジオ,天体観測,マジック
佐野,光,大阪府,泉南郡熊取町,AB,登山,トランプ,食べ歩き,切り絵,ブログ
本山,勝久,北海道,雨竜郡秩父別町,B,キャンプ,ラーメン,彫刻,ゴルフ,ランニング（ジョギング）
福沢,美菜,石川県,金沢市,B,海,カメラ,ビリヤード,書道（習字）,ダンス
宇都宮,茜,山形県,寒河江市,A,散歩,デッサン,アニメ,イラスト,ランニング（ジョギング）
浅井,礼子,香川県,仲多度郡まんのう町,O,釣り,瞑想,イラスト,スマホゲーム,アロマテラピー
佐古,郁恵,京都府,京都市下京区,A,洞窟探索,掃除,ボランティア,料理,ビリヤード
岩永,慎之介,埼玉県,所沢市,A,テレビゲーム,野菜ソムリエ,サーフィン,バイク,トレーディングカードゲーム
牧田,七世,北海道,札幌市白石区,B,スマホゲーム,掃除,カメラ,観葉植物,利き酒
柴田,真奈美,石川県,小松市,B,トランプ,ゴルフ,パン作り,食べ歩き,アイドル
田代,良介,北海道,石狩市,O,俳句・川柳,料理,書道（習字）,ファッション,映画鑑賞
大山,ノブヒコ,新潟県,長岡市,A,チェス,ガーデニング（園芸）,掃除,筋トレ,ランニング（ジョギング）
海野,瞬,北海道,江別市,B,将棋,美術館巡り,占い,ドライブ,釣り
中根,みあ,岡山県,岡山市東区,B,囲碁,ボルダリング,キャンプ,オセロ,寺巡り
長谷,将也,奈良県,吉野郡川上村,A,オセロ,競馬,映画鑑賞,ボルダリング,ブログ
片桐,美希,兵庫県,明石市,A,ボードゲーム,外国語（中国語・フランス語・英会話）,ボランティア,トライアスロン,キャンプ
川原,コウ,大阪府,泉大津市,A,ルービックキューブ,博物館巡り,イラスト,天体観測,キックボクシング
福沢,ヒロ,茨城県,つくば市,B,トレーディングカードゲーム,トレーディングカードゲーム,囲碁,掃除,Twitter
遠藤,芳正,広島県,広島市南区,B,DIY,プログラミング,デッサン,将棋,コスプレ
北野,右京,石川県,羽咋市,A,料理,ヨガ,DIY,似顔絵,ヨガ
荒井,彩,新潟県,十日町市,O,イラスト,バスケットボール,パワースポット巡り,アイドル,釣り
千葉,礼子,北海道,空知郡上砂川町,A,ハンドメイド（ものづくり）,ドローン,ダンス,競馬,カラーセラピー
古田,裕次郎,岡山県,美作市,AB,プラモデル,イラスト,バレーボール,パワースポット巡り,カメラ
滝川,隼士,京都府,京都市伏見区,B,パン作り,パワースポット巡り,バイク,ペット,散歩
原口,充則,島根県,松江市,B,インテリア,アロマテラピー,オセロ,チェス,ゴルフ
五大,美佐子,石川県,白山市,O,彫刻,ファッション,歌舞伎,ルービックキューブ,食べ歩き
一青,ケンイチ,福岡県,北九州市八幡東区,A,燻製づくり,マジック,スポーツ観戦,ラーメン,ランニング（ジョギング）
秋田,蒼甫,福島県,福島市,A,ガーデニング（園芸）,マジック,カラーセラピー,温泉巡り,掃除
高島,瞬,奈良県,五條市,O,観葉植物,燻製づくり,サーフィン,映画鑑賞,ボルダリング
村山,精児,宮城県,石巻市,B,アクアリウム,インスタ,ペット,インスタ,燻製づくり
細川,隼士,大分県,中津市,O,食べ歩き,釣り,切り絵,トライアスロン,コスプレ
野上,美佳,茨城県,常陸大宮市,B,ワイン,美術館巡り,ゴルフ,折り紙,ハンドメイド（ものづくり）
村木,コウ,北海道,空知郡上富良野町,O,利き酒,ヨガ,ガーデニング（園芸）,スカッシュ,天体観測
篠原,明日,静岡県,榛原郡川根本町,O,グルメ,Twitter,俳句・川柳,美術館巡り,マジック
遠山,圭,北海道,様似郡様似町,A,ラーメン,アクアリウム,瞑想,彫刻,占い
大城,達士,岐阜県,郡上市,O,外国語（中国語・フランス語・英会話）,コスプレ,洞窟探索,博物館巡り,食べ歩き
芹沢,麻由子,富山県,南砺市,A,プログラミング,美術館巡り,スポーツ観戦,インスタ,トライアスロン
荒木,一樹,熊本県,玉名郡南関町,A,カメラ,食べ歩き,キックボクシング,カフェ巡り,カービング
天野,丈雄,京都府,京都市右京区,O,マジック,競馬,野菜ソムリエ,バイク,イラスト
長崎,薫,兵庫県,西宮市,A,占い,パチンコ,カラオケ,似顔絵,寺巡り
前島,桃子,兵庫県,姫路市,A,ブログ,キャンプ,天体観測,フットサル（サッカー）,アイドル
日高,俊介,滋賀県,甲賀市,A,野菜ソムリエ,ダーツ,バイク,燻製づくり,バレーボール
竹村,早織,愛知県,半田市,O,タイピング,利き酒,バイク,ペット,サバゲー
